0 th order coefficient,1st order coefficient,2nd order coefficient,3rd order coefficient,4th order coefficient,5th order coefficient,6th order coefficient,7th order coefficient,8th order coefficient,9th order coefficient,10th order coefficient,11 th order coefficient,12th order coefficient,13 th order coefficient,Delta of 0th order coefficient,Delta of 1st order coefficient,Delta of 2nd order coefficient,Delta of 3rd order coefficient,Delta of 4th order coefficient,Delta of 5th order coefficient,labels
-559.3735962,92.11113739,-13.42280674,14.50929165,4.069728374,-7.288986206,-16.23801613,-11.07632637,-5.119510651,2.65942359,-11.62133026,2.764228344,0.291943192,-4.965466022,-1.389682055,-0.674714744,-12.58782959,2.8864429,-9.219259262,-3.40080142,male_happy
-521.1370534,73.47581697,-7.585596829,10.82200577,3.757168041,-9.612709248,-15.26251481,-13.17798903,-3.543360549,0.055980748,-9.336468013,0.679366728,0.304675855,-5.305007965,-1.009251342,-1.971894614,-11.21230805,-0.028276228,-6.770256703,-5.24260155,male_happy
-613.4511108,84.19211578,-14.95801544,13.44087982,0.456922054,-10.14695835,-19.54951859,-12.50984383,-3.237570524,-1.001158953,-11.21760559,5.160055161,-0.359325498,-4.451012135,0.906361222,-5.985835552,-10.17685699,1.20455122,-9.28383255,-4.909047604,male_happy
-371.0954285,73.19712067,-23.6041832,16.49557686,2.234499216,-23.26486969,-21.3151741,-5.649105549,-18.51086426,0.901132584,-11.22123051,-0.682856977,-2.223886967,-4.301481724,-7.787508965,3.658834934,-13.44775009,5.510772705,-3.889421225,2.579504251,male_happy
-260.3992493,38.25177169,-3.998799095,6.888936652,2.258379945,-14.13790455,-11.66034907,-7.043990512,-7.558758092,-5.312129614,-4.066497685,-1.055568197,-1.852273892,-5.057085252,-3.925146087,-2.281715237,-5.163640298,-1.645248584,-0.63733309,-2.085744568,male_happy
-424.977417,70.49772644,-30.4434967,15.61585999,-4.818530083,-27.35412598,-23.60129929,-5.608116627,-17.38087463,2.910488367,-10.12790966,2.438000202,-4.383201122,-3.734731197,-5.252385616,-0.025138233,-13.36137676,7.916480541,-5.274018764,1.141446948,male_happy
-344.7808228,69.50760651,-22.02919769,15.66233063,-0.776996255,-22.39428711,-23.50226212,-4.238205433,-16.6044693,-1.029209375,-14.28914833,-2.319810152,-7.459812164,-5.090173244,-3.393693686,-1.100040197,-13.33476543,4.729215145,-7.540279388,1.72396338,male_happy
-304.6501893,55.46872018,-11.31335383,10.64262113,-0.623010306,-21.27877353,-16.83769625,-6.846016747,-11.57536079,-5.550321819,-10.6959632,-4.563946991,-5.460892531,-6.680875661,-2.65944405,-3.51423944,-9.046568493,0.451554189,-4.264763676,-2.201570338,male_happy
-398.6449585,67.58424377,-24.84321594,14.47838211,-6.490646839,-26.66244125,-23.50008774,-3.971004248,-16.05807686,-3.126801252,-14.58546829,0.669897556,-9.400806427,-4.681098461,-2.607590675,-5.832625389,-9.673021317,4.795885563,-8.794769287,0.594704211,male_happy
-393.4005737,77.55391693,-33.86286926,13.2540102,2.764970064,-28.52150726,-20.07395744,-14.13079166,-21.43553352,3.530747652,-19.63968658,-3.140204906,-7.983074188,-6.226543903,-12.93612862,-1.545899272,-17.74675751,0.760060906,-7.91554451,-4.86555481,male_happy
-278.1488116,38.52578718,-6.999663254,5.091809073,1.916123394,-14.54964663,-15.21055496,-9.819165099,-9.28252595,-2.795238739,-6.599665608,-5.658885467,-2.618490384,-5.302082146,-5.079813093,-4.724297064,-7.321914336,-2.558635276,-2.773290351,-7.433491194,male_happy
-444.9949036,72.24502563,-37.01150131,13.0434494,-2.808542252,-30.83511925,-20.48059082,-15.07189274,-16.89128304,2.070613623,-21.41835022,-3.02438283,-10.99764919,-7.671276569,-10.23134327,-4.285708904,-15.25266933,2.499223232,-12.6234951,-6.020642757,male_happy
-354.6457825,64.42976379,-23.15114021,7.969259739,3.467843294,-16.08550644,-29.2067585,-3.860852003,-18.21258736,-0.463510513,-13.79893589,-7.888456345,-3.168608427,-7.961016178,-8.235869408,0.503038645,-19.07305527,3.55987525,-8.154400826,-2.295661211,male_happy
-302.4124998,47.84842696,-12.98805453,5.13962617,3.903391508,-15.58571554,-21.38515326,-6.414174043,-11.98406465,-3.201761269,-10.66973017,-8.683845468,-2.289278178,-9.21269031,-6.373688169,-3.143667199,-13.34700315,-0.393467982,-5.322470039,-6.00291062,male_happy
-414.1772156,63.54907227,-27.96385002,8.355978966,0.362390488,-20.81419945,-31.44894409,-4.015403271,-18.35014534,0.031751055,-16.21085739,-2.908272505,-4.944847584,-8.265154839,-5.111204624,-4.044508457,-16.65009117,5.41889143,-11.54990196,-1.890566707,male_happy
-652.4584351,91.52030182,-2.682357311,16.90739441,6.989523411,-1.964087605,-9.672825813,-13.12231636,-10.8163681,-0.725729346,-9.475246429,-5.700576782,-3.082989216,-1.852434278,-5.722027779,1.5987643,-11.16903496,-0.194115102,-2.925311565,-2.519412041,male_sad
-622.2039242,74.31673581,2.626605581,14.85571264,7.641516591,-3.590786707,-7.991319951,-12.38098782,-9.614600659,-3.613818065,-8.475158804,-6.737180678,-2.443006255,-3.483922188,-3.998075981,-0.08654421,-9.447646332,-2.107752733,-2.001939822,-3.931296359,male_sad
-706.1143799,86.40545654,-4.525029659,16.99213982,2.376373529,-5.001767635,-13.53966236,-14.79040241,-10.21100616,-1.576356053,-9.747991562,-3.258449554,-2.420800686,-4.688396931,-3.680132627,-0.074132003,-10.8231802,0.643520534,-2.423840761,-6.275235176,male_sad
-635.3566284,98.66832733,5.824079037,25.03571892,14.2461977,-2.868279696,-1.911504149,-10.05515385,-7.190758228,0.650749743,-8.21735096,1.39033258,1.770810127,-1.970063567,-2.074743509,6.199639797,-11.75308704,3.43550396,-1.599221349,-0.708691418,male_sad
-437.9788815,27.50281928,12.37267324,9.448926921,4.817680056,-1.704019775,-3.726006859,-4.997842092,-4.19046429,-3.825363491,-4.223042713,-2.189038823,-0.877219054,-2.274781372,-0.956421829,-0.347338664,-3.251228494,-2.004490001,-0.122485152,-1.757996223,male_sad
-698.9118652,97.15945435,1.547275782,26.90307999,9.726144791,-5.209689617,-6.338897228,-13.49895,-7.208059311,0.292264014,-6.891627312,5.049265862,0.664328098,-3.04718399,-0.004504282,3.440736294,-11.50985241,6.891139507,-3.867729664,-0.375351191,male_sad
-636.6641846,96.24629211,7.864329815,15.79301739,6.292206764,0.400178313,-8.488864899,-13.38828087,-9.997282982,0.340169638,-10.90692616,-3.393527269,-0.675052226,-5.226479053,-4.805657864,5.06259203,-14.41740704,1.788527369,-4.773342133,-1.676478744,male_sad
-562.9691761,64.23617007,14.10936446,12.08457961,5.613009159,-1.010409027,-9.001446741,-14.1624297,-8.379445401,-3.39367133,-8.369749848,-4.466962378,-1.023339128,-6.040478412,-3.171075689,0.902638493,-9.803256448,-1.984932069,-1.925563601,-4.127604671,male_sad
-694.7940674,94.08496857,6.311946392,17.55240059,4.36545229,-1.000149131,-13.2235918,-15.22442532,-8.790898323,0.254754692,-11.40741634,-2.401100159,-1.921794057,-6.954031944,-2.034351587,1.509554505,-14.634305,2.949840307,-8.068994522,-4.096701145,male_sad
-522.0282593,96.63360596,-11.33605862,21.28365898,5.033135891,-14.5282774,-12.19751549,-16.90968895,-17.10643768,-0.782077312,-14.13760757,3.201429367,-1.888438106,-10.00288677,-7.476673603,1.770338535,-19.25508308,3.171349049,-6.201128006,-3.403442383,male_sad
-427.8367306,53.14115426,6.568532763,12.65024339,2.284063787,-10.49457352,-11.09491052,-12.70587139,-11.10406259,-6.794636279,-7.275434309,-0.059251851,-1.325554052,-8.57527748,-4.424773908,-2.02682833,-10.26105476,-1.865527606,-1.820630136,-6.417690914,male_sad
-575.272583,91.78614807,-13.1384182,21.44364738,-1.05588603,-17.45874596,-17.08265305,-21.85676003,-15.37650871,-2.005030394,-11.21136761,5.594462872,-6.024737358,-11.5502491,-4.172887325,-2.774101019,-17.36891937,6.409688473,-8.346182823,-5.265137672,male_sad
-528.6904907,95.32139587,-13.51178551,18.97072029,10.61798191,-22.17032623,-24.38455009,-7.368122578,-26.7241745,-7.891629219,-17.38863373,-6.441066265,-7.811986446,-9.175239563,-11.79671669,-1.507980227,-12.5284605,-1.685976863,-7.836641312,-1.091651678,male_sad
-414.6949827,41.02930394,7.037748419,12.16621093,4.885022141,-13.63164676,-13.76841676,-8.704494535,-12.89403223,-9.942956325,-7.497208455,-5.36698466,-4.155233458,-6.257466921,-5.796869849,-3.704746495,-4.546294994,-4.290057532,-2.739046705,-3.860931307,male_sad
-583.4310303,91.05493164,-16.1526413,19.28413582,3.424671173,-27.51292801,-24.62063789,-10.24374771,-26.46613312,-8.744093895,-17.42094612,-2.917257547,-8.429406166,-11.11420441,-9.966873169,-4.157204628,-11.74226761,-2.667848587,-9.114806175,-5.500935555,male_sad
-527.4424438,78.93504333,-7.588726997,17.79864311,8.054393768,-18.29540253,-20.0276165,-6.578620434,-19.79372215,-1.770781517,-12.51086617,-8.432025909,-4.317111492,-4.653289318,-8.724080086,0.935089648,-12.12598324,2.845794201,-2.984857082,1.77190268,male_sad
-334.5683414,21.71396954,7.913317354,7.579813911,1.6060749,-5.972825364,-6.069005109,-4.819798897,-5.481987425,-4.560127586,-3.670900226,-2.951737544,-1.9991884,-2.93350813,-3.241043786,-1.940990027,-2.420878987,-1.492772278,-1.393147982,-1.104007511,male_sad
-583.8948975,77.84475708,-8.292395592,19.16233444,0.669009984,-23.59837723,-22.50022697,-10.09798527,-20.71217537,-1.249181628,-14.54494953,-5.43770504,-5.318408489,-5.986495972,-6.66121769,-0.138806611,-9.481017113,6.795845509,-5.270492554,2.148033381,male_sad
-548.8942261,75.36698151,3.438850403,12.83453465,5.535389423,-6.088449001,-22.6951313,-7.241024017,-18.94595718,-5.433710575,-13.85464954,-6.983075142,-3.493794203,-6.008843899,-9.018016815,2.066548824,-15.80104733,0.279500484,-2.618603468,-2.572054863,male_sad
-448.4660753,40.03554809,10.71521141,9.04653548,2.885197284,-7.614828764,-16.51231234,-9.986385427,-11.25857017,-8.714570855,-8.910820245,-6.539785511,-3.739004742,-6.171060108,-4.978141215,-2.26268228,-9.639634159,-2.788917234,-1.21222906,-4.316169463,male_sad
-603.4257813,73.19224548,-0.497409046,11.8149128,0.40566203,-11.38291645,-26.37875366,-9.505586624,-21.26851654,-6.661547184,-16.73340225,-4.580170155,-5.193883896,-7.018311501,-6.09406805,-1.342765689,-14.93737316,7.008461952,-5.621946812,-4.198688984,male_sad
-508.7078552,81.58123016,-5.920214653,15.01749516,12.13920784,-14.18188858,-25.76394844,-9.207687378,-27.25209808,-5.034461498,-13.43408966,-9.803123474,-4.82161665,-7.113185406,-14.83317184,1.014568567,-16.70969963,0.216295809,-2.659961224,-3.39921999,male_sad
-371.5465295,33.28279139,9.434342812,8.649761257,4.647915274,-7.624732912,-13.11942297,-8.988587879,-12.53940613,-8.461172388,-6.762694745,-6.110904692,-3.1546944,-4.724537717,-5.240555229,-3.508287921,-6.357336987,-1.917850029,-0.201783949,-3.146422248,male_sad
-570.1703491,83.60592651,-7.257068157,16.62350273,5.971996307,-19.79547119,-27.00675583,-12.14833069,-28.51970863,-2.307401419,-16.5159359,-8.134408951,-5.840192318,-10.56895351,-11.53402233,1.369070768,-16.18488312,7.92553997,-6.964243412,-5.194817066,male_sad
-390.4425964,72.45912933,-23.73073387,20.96833992,0.090644695,-14.99136257,-7.108952045,-16.39466095,-15.31182384,5.413305759,-8.781135559,-4.570608616,6.038407326,-4.781702042,-10.4096241,9.65819931,-17.23455048,2.718642712,-6.692966938,-2.27439785,male_angry
-268.9192995,32.90190113,-1.208170913,10.54472675,0.69007181,-10.07787606,-2.73867827,-8.474200981,-8.056226801,0.056516745,-4.297950411,-2.915307224,2.722960293,-4.545033595,-3.486796707,2.165941219,-6.310708757,-2.204829636,-0.78293949,-5.505377201,male_angry
-444.4080505,69.76764679,-25.82199478,23.00258255,-6.415909767,-16.60600281,-10.89945221,-16.04216385,-10.98387051,7.406354904,-10.73315239,-1.381568551,4.699215889,-11.76510715,-5.498487949,6.462165356,-18.83857155,4.710884094,-9.503081322,-5.984553814,male_angry
-320.7102051,59.07554245,-24.75725937,16.88632584,-0.439291239,-22.30837059,-8.921027184,-8.191048622,-12.88042831,3.572397947,-9.63847065,-2.857851267,0.189732909,-6.042136192,-7.950982094,4.553132534,-16.12637711,1.705619812,-5.799471378,0.48886314,male_angry
-282.2058686,49.17739074,-18.30440353,13.85711393,1.553926966,-21.33901853,-7.113881533,-7.926180102,-9.940644364,1.190293944,-7.410787333,-3.770849855,1.741188325,-6.805579066,-5.925157097,2.450992539,-13.31754151,-0.910015454,-3.40302666,-1.986825579,male_angry
-375.809021,56.86985016,-28.40267563,17.45827103,-6.649322033,-24.83104324,-11.51195335,-9.804019928,-10.9889307,4.553512573,-11.15564919,1.275636554,-0.553430617,-8.652233124,-4.34990406,1.351641774,-15.36384583,4.475298882,-7.000542641,-1.169211268,male_angry
-494.1704407,80.10444641,-1.049200058,23.78239822,3.784708977,-8.187844276,-7.566670895,-13.29945564,-12.49514103,1.697638988,-10.25553513,-1.299814343,5.318531036,-5.931746483,-7.282689571,6.865866661,-16.1976738,3.897171021,-2.846373081,-3.966611624,male_angry
-344.5046727,28.44438516,11.44242111,10.0075537,0.7006184,-4.908193556,-7.22760946,-7.56748341,-6.741089947,-0.683285295,-4.60050354,-0.757684569,2.775503187,-3.345659768,-1.961451819,1.109779191,-4.084887461,-1.189292206,0.812853938,-3.83082329,male_angry
-553.4393921,79.04417419,-1.69491601,25.16338158,-3.598911524,-10.51394939,-12.88952065,-14.98640633,-12.90239811,1.410381913,-11.58996868,2.816696405,5.042686462,-8.613749504,-2.320109367,2.54041791,-15.97439194,7.176652908,-7.244276047,-7.304357052,male_angry
-409.8781433,72.76134491,-7.27453661,22.57128716,-4.080907822,-15.69172955,-10.27660275,-14.71800327,-10.70188999,-1.126568079,-11.40070057,1.253999233,-2.575442314,-6.792155743,-7.074813843,1.444743633,-18.31571579,2.274674177,-7.129606247,-0.190498039,male_angry
-272.3717827,29.26152978,7.845588053,8.249415875,-3.139578944,-10.02666098,-9.109572969,-7.427696275,-5.541504184,-2.440672976,-3.923477443,-0.32754809,-0.891767264,-4.571098369,-2.455700015,-1.853062312,-7.471013192,-3.19445362,-1.011910201,-4.031967769,male_angry
-466.1922913,71.12682343,-9.706976891,20.4251461,-10.96986485,-17.91470718,-14.36806393,-16.10946846,-8.317691803,-3.19716382,-11.01891136,3.215662479,-4.135108948,-8.146391869,-4.082960606,-2.590699434,-15.95855713,5.141541481,-8.242575645,-3.174458504,male_angry
-352.773407,59.77980804,-14.14341354,20.08481598,8.888573647,-12.73911667,-9.976826668,0.871234894,-11.39037514,6.755582333,-6.268701077,1.13070941,1.58229506,-0.631638348,-4.506261826,7.242999554,-10.37074566,3.347219706,-2.843586922,1.434069633,male_angry
-311.6696335,49.99377732,-11.02334906,16.98396278,8.127011698,-13.86417117,-8.151571544,-1.194957349,-9.443316746,2.769421309,-4.827417109,-0.443362601,1.390908086,-2.335895762,-4.198567083,4.728458291,-8.33545904,1.017406737,-1.357521928,0.535708925,male_angry
-411.4582214,58.63009262,-17.9098835,20.65943336,3.020357847,-18.05945969,-12.24163818,-0.372484446,-11.27370358,6.106071949,-8.952871323,4.146168709,1.035673738,-2.783982515,-3.34423995,3.85600853,-11.95241642,5.206110001,-5.505156994,0.372781605,male_angry
-262.8165283,52.71087265,-25.87042236,19.62692833,3.335138083,-23.65137863,-12.53332043,1.08340776,-15.86968803,5.203056812,-9.061136246,-1.175410628,-0.596276462,-2.365670204,-4.718309879,6.480194569,-10.74825478,2.152686119,-3.440099955,0.881326318,male_angry
-150.6356722,23.87195548,-7.770729708,8.26896248,1.146596974,-16.04276186,-5.781155291,0.882591486,-5.58855716,-0.450566557,-2.895763611,-1.698176767,-0.312702563,-2.444223482,-1.496775838,1.430156719,-2.701902546,-2.203911356,-0.415580336,-2.086307959,male_angry
-311.1558228,49.74668503,-29.35510254,20.8659687,-2.52570796,-27.51740074,-12.28612709,-1.604249358,-15.54702282,5.352594852,-11.30691719,0.780323088,-1.856085539,-3.797766209,-2.281968832,2.737197399,-11.79046917,4.045056343,-5.267316818,-0.166448519,male_angry
-253.5510559,34.94097519,-37.213871,6.193835735,-4.779952526,-23.87088966,-12.8411665,-12.88654995,-24.31746483,5.680413246,-12.59905148,-4.108353138,-3.995500088,-2.44519949,-4.701518536,4.958345413,-4.707338333,5.916615963,-2.256859303,4.596648216,male_angry
-115.4585041,15.51740272,-15.43392054,2.75565513,-2.861938688,-15.9649956,-4.844295423,-5.350797663,-10.56323477,-0.173331878,-4.287190788,-3.795850467,-0.3769732,-1.809606025,-0.64487474,2.830830207,-0.406437488,0.752440544,0.34328976,-0.36246878,male_angry
-312.5682983,34.70220566,-44.02446365,8.214464188,-8.458257675,-25.80629349,-16.48006248,-16.80113983,-22.71866226,6.551462173,-16.48232269,-2.49208045,-5.018351078,-1.888367176,-3.133711815,6.743099213,-3.249492645,8.387147903,-1.921008945,5.912266254,male_angry
-258.7552795,34.41025162,-36.48826218,13.89693356,1.188914299,-20.22156715,-13.24889755,-8.606548309,-25.27139664,6.071710587,-11.70475864,-9.128594398,-5.463156223,-0.850213706,-14.6475029,1.790428877,-16.13272476,-1.752356172,-1.259446144,3.983436584,male_angry
-90.26415559,11.7484811,-10.38834844,5.388995629,1.974370125,-10.29782683,-2.525496895,-3.193845842,-7.430175591,0.839253734,-1.984879512,-4.776759116,-0.310289655,-2.248606467,-4.545815081,-2.409823515,-4.687768014,-3.472601184,-0.523246674,-0.374172109,male_angry
-305.3225708,34.30924988,-41.62994766,12.78741455,-1.238028526,-23.70912933,-14.44815922,-14.27060699,-21.83629799,9.089834213,-14.85400105,-7.963242531,-3.422226191,-4.157746792,-11.24716377,2.584297895,-16.18789482,2.887704611,0.772725821,4.524152756,male_angry
-581.317627,72.23860931,-9.48698616,17.42979813,5.128537178,-6.321344376,-13.58257484,-15.59884262,-14.54716778,1.468979836,-9.511022568,-4.938198566,-0.523732305,-1.308746457,-9.010436058,1.922092438,-11.52809811,-1.237736821,-3.042914867,-2.967011452,male_fear
-478.2567885,38.52689789,1.117692352,11.37066582,4.197529086,-7.282101147,-9.110588828,-11.75083806,-10.17146869,-3.331532289,-5.935599773,-5.382815573,-0.935129536,-3.082331717,-5.252109751,-2.330729004,-7.232532245,-2.894739581,-1.694531102,-5.492227347,male_fear
-635.536438,66.08869934,-9.841035843,17.47507286,0.97163403,-8.361841202,-18.5814209,-19.38143349,-14.6580925,1.261962295,-9.157978058,-1.938950658,-0.384660691,-4.54021883,-8.519394875,0.745843887,-12.78307438,0.364573509,-4.59448576,-6.466561317,male_fear
-565.1687012,71.59072113,-15.25391769,11.63725376,1.867187381,-13.51250839,-21.21891022,-15.0768652,-18.35022926,-0.678444445,-12.3211689,-6.78124094,-3.405812502,-11.97065544,-6.037956715,0.642836511,-13.97780228,1.691303968,-10.87421417,-3.104738474,male_fear
-491.503284,46.76697351,-3.274608704,8.822098587,2.025980702,-11.65997138,-13.83453014,-13.22801981,-11.86180194,-4.819814837,-8.256005583,-5.106166067,-3.589500287,-9.36174583,-3.736226472,-2.90246028,-9.911658699,-1.998696916,-6.608490643,-5.352226434,male_fear
-624.7034302,67.59734344,-19.03570938,10.65765476,-3.846249342,-17.76284027,-25.46931458,-16.79981804,-17.13571739,0.955052793,-13.71704674,-3.213557959,-6.11032629,-12.81681633,-2.329828978,-2.144304514,-12.3245554,-0.295351505,-12.39576244,-2.615441084,male_fear
-593.9598999,66.69884491,-0.829864621,15.80786133,4.974499226,-7.74508667,-16.50530243,-8.583742142,-13.65043545,-5.379410744,-7.199692726,-2.661803722,-3.257836819,-7.139444828,-4.237272263,-0.14907676,-11.39973068,3.045320749,-4.649891376,0.156702831,male_fear
-388.7477032,22.29590832,9.840978937,6.692723186,2.669529439,-4.674468072,-9.330805002,-6.804700283,-6.748944023,-7.158352761,-3.889371964,-1.786157898,-3.638142144,-3.46342598,-1.58091363,-1.506232007,-3.177427022,-0.732810929,-0.746738999,-2.443346091,male_fear
-645.0474243,63.55656052,-1.545561671,16.00484085,2.895312309,-10.04938889,-19.50642776,-10.09383106,-13.39667511,-4.379704475,-6.983438015,-2.045616627,-7.081645012,-7.14880991,-1.774711013,-3.071961403,-9.238064766,1.791213989,-7.59795475,-3.95015955,male_fear
-594.0767822,56.78053284,0.634336054,10.18074417,-0.294567674,-9.670357704,-16.87913322,-14.89306164,-13.10643864,-7.543805599,-13.11422729,-2.357658625,-7.751687527,-5.529973507,-7.843839645,-4.66722393,-11.29282379,-2.308274508,-9.458211899,-3.427565336,male_fear
